id,texto_sap,category,sub_category
400016487,"Reclama Raumedic que están teniendo problemas gordos con geles en los tubitos que producen con el PA440. Están pidiendo una visita técnica específicamente para hablar del tema ya que es necesario. Si te parece podemos hacerlo a corto plazo la próxima semana y podríamos ir a ver a Klebchemie y alguno otro en la zona, o bien decidme cuando puede venir alguien a verles.

Hay que tener cuidado con este cliente ya que tienen que recibir un material que sea perfecto para la aplicación que hacer.


""cliente reclama que producto PA440 usado para fabricación de tubitos IV demuestra muchos geles. La aplicación es Pharma""

",Producto,Propiedades
400016490,"**Aviso reasignado por Logística Madrid**'         El cliente informa que en la entrega 24394484 hay un saco roto de material PA439 y un pallet de PA411P7.   ***Se adjunta fotos del pallet de material PA411P7. El cliente informa que no tiene foto del saco roto y vacio de PA439P7***  ***A la vista de las fotos se aprecia problema de soldadura en uno de los sacos, el pallet no tiene mal aspecto; por ello reasignamos la reclamación a planta.AMG  16.07.2015***    Información en Servicios para Objeto de SAP.",Envase,Aspecto
400016496,"Lote EBB09471.
El cliente tiene problemas  de fundición , y piensa que proviendría del lote  EB 09471.
Esas impuezas se presentan  como granitos blancos que al parecer tendrán su punto de fundición entre 110-120°C y aparecen mas espesos.
Se parecen a polietileno y tapan los filtros.
Se ha ennviado  muestra  del PA410 y de los  muestros con residuos.
Se adjuntan  fotos en Servicios para objeto de SAP",Producto,Propiedades
400016519,"El cliente nos informa que se ha producido una parada de extrusora por quedarse sin material en la tolva de alimentación debido a las hilazas que contiene el PE041, lote EH4020102. El material de silo se gasta en su totalidad. Se reclama el importe por los costes por parada de máquina y una investigación por parte del proveedor para dar una solución.   ***Más información y fotos en servicios para objeto SAP***",Producto,Contaminacion
400016555,"Se ha recibido  4500 kg de PA410en lugar de  4575 kg como lo especifica el albarán y la factura 395316332.
En este  cuarto palet  habia  17 sacos, y no  18.
Ademas, un saco ha llegada roto, y se ha perdio  unos  10 kg de mercancía.
El cliente reclama la compensación siguiente: el saco faltante y la perdida de 10 kg de material.
ver fotos",Suministro,Cantidad
400016558,"El cliente se queja de que ha recibido al menos 4 sacos rotos. Está valorando si hay más. Adjuntan fotos y CMR firmado con la descripcipción de los sacos rotos.
Adjuntamos mail del cliente, CMR y fotos.  Dicha información se encuentra en Servicios para objeto de SAP.",Envase,Aspecto
400016570,"El cliente se queja que le hemos facturado 22 ton y entregado 20.625 Kg. Pide que le abonemos el pallet que, según ellos, no hemos entregado. No tiene ticet de peso. Sólo el albarán firmado por el chófer indicando que hay 1 saco roto (adjunto).  Más información en Servicios para Objeto de SAP.",Suministro,Cantidad
400016572,"El cliente nos informa que últimamente le estamos enviando material colocado directamente en los pallets. (entrega nº 24396879)

Esto supone que a la hora de la descarga, cuando meten las paletas del toro para retirar el pallet, los sacos se dañan y por lo tanto pierden material que luego tienen que recoger con la consiguiente pérdida de tiempo.

Nos sugieren que coloquemos un cartón o algún otro material para separar los sacos de los pallets para evitar estos problemas en próximos envíos

Me dice que esto les ha ocurrido también con los siguientes albaranes:
24397477 y 24402861.

Adjunto mail del cliente. En servicios para objeto de SAP.",Suministro,Inclinacion
400016577,"El cliente dice recibir una vez descargado el camión 13 sacos rotos. Quedan 14.500kg en stock de este lote que son bloqueados por Calidad para comprobar si hay más sacos afectados.
Adjuntamos fotos y CRM en servicios para objeto de SAP",Envase,Aspecto
400016579,"Mail del cliente:

""Junto envia-mos os documentos relativos ao polietileno não conforme, anexamos também fotografias do filme que sai das extrusoras em que se vê claramente a falta de uniformidade do filme. O problema detetou-se de imediato na troca de lote, efetuaram algumas tentativas de utilização procedendo à modificação de alguns parâmetros de máquina sem sucesso. O produto foi testado nas duas máquinas com o mesmo resultado. Estamos neste momento com reduzido stock de PE pelo que agradecemos desde já uma solução urgente para o problema. Temos em stock aproximadamente 46 t desse material não conforme."" Lotes EH-09432 y EE-21451. Las fotografias están colgadas enn servicios para objeto de SAP.",Producto,Propiedades
400016581,"El cliente paga 24.750KG y se le envían 23.375KG
Adjunto correo con la reclamación del cliente, en Servicios para objeto de SAP.",Suministro,Cantidad
400016584,"El cliente rechaza la entrega porque el producto está a 34º cuando en los requerimientos indican una temperatura entre 20º y 30º.
La cisterna se cargó en planta el 28/08 a 43º.
Informamos al transportista para enfriar la cisterna y volver a entregar.
Adjunto el correo del transportista.  Más información en Servicios para Objeto de SAP.",Suministro,Temperatura
400016594,"El cliente informa que no ha recibido 1 saco de PE823 vinculado al albaran 24410854.

He hablado con Rafael Melero e informa que procedemos al abono ya que este cliente es muy correcto y no perdona ninguna deuda ni de nuestro lado ni del suyo.

Rafael Melero confirma que el importe del abono seria:
25 kg x 1,1 = 27,5 EUR

Adjunto albaran firmado",Suministro,Cantidad
400016596,"Al día siguiente de la entrega el cliente informa de una diferencia entre lo manifestado en el CMR (24.600 KG) y lo que realmente se descarga (24.575 KG), es decir falta un saco.

Adjunto mail del cliente en el que también se incluye el CMR. (En servicios para objeto de SAP)",Suministro,Cantidad
400016598,"pedido por 24750 de ps040 el cliente  recibe:

4 plt de PP084  sacos con pegatina que pone SEGUNDA  (mfr 20)

4 plt di PP044  sacos con pegatina que pone SEGUNDA (mfr 3-4 )

10 plt di PS040

el client e no pide imndenisación se queda con el material.  más información en servicios para objeto de SAP",Suministro,Carga erronea
400016600,"El cliente se queja qe el lote EH-17431 le da el mismo problema que los 2 lotes anteriores (aviso nº 400016579). Pide que le retire el producto.

Mail del cliente:
""Na sequência de graves problemas com o lote  EH-17431 de polietileno 071C que recebemos ontem, solicitamos a vossa melhor resposta para um problema que já se repete em 3 lotes que recebemos sucessivamente. Este problema causou-nos perdas de tempo em máquina, desperdício de matérias primas e devido a rutura de stock vai obrigar a paragem das máquinas de extrusão com consequências nas datas de entrega do nosso produto aos clientes.",Producto,Propiedades
400016609,"El cliente se queja de que durante la transformación del grado se producen desgarros en el film por granos oxidados.

quote:

Customer sent me below pictures ,they produce hot melt film .During production they have to stop production because of the burned eva film is tear by nonmelted eva .Customer angry with me ,he claim that I sent him off spect eva.

se adjunta Foto en servicios para Objeto de SAP
",Producto,Propiedades
400016611,"Lote  EH-29461  .
El cliente tiene recurrentes problemas de hinchamiento en las piezas moldeadas con las  mezclas a base del eva PA538. Los valores de hinchamiento están más dispersos que de costumbre.
A primera vista, las mezclas parecen menos homogéneos que las  anteriores  mezclas, aunque no hayan modificado nada del proceso.

El cliente tiene  la impresión la granulometría está diferente: la granza parecen más gorda y han perdida su forma de  bolita. Además, los operadores tienen la sensación que la granza está más ""grasienta"".
No están seguro que hayan una relación , pero quieren  saber si nuestros procesos de fabricación han  sido modificado.
Ver adjunto en servicios para objeto de SAP",Producto,Propiedades
400016613,"El cliente Barnatrade informa que el albaran nº 13965241, vinculado a la factura nº 395322782 de 02/9, tiene las cantidades incorrectas. En el albaran aparece 10.675 Kgs de PA ALCUDIA 6020B5FApero en realidad han recibido solo 9.960 Kgs. La factura está incorrecta y se ha facturado 80kg de más. Se debe hacer un abono de la diferencia.

** Planta confirma que han facturado ellos mal.   Más información sen Servicios para Objeto de SAP",Suministro,Cantidad
400016614,"El cliente se da cuenta que en el envío le llegan algunos granulos negros.

El cliente no tenía material en stock y tuvo que utilizarlo, ocasionando una contaminación, por cual, solicita indemnización de 2.000,-euros.

Como también solicita una investigación para que esto no vuelva  a suceder.

Anexo adjunto correo del cliente en Servicios para Objeto de SAP.",Producto,Contaminacion
400016628,"El cliente se queja de que el material recibido ( lote EK-03462) está contaminado con restos de otra granza que no funde bien. Sospecha que hay geles.
Adjunta fotos al respecto ( ver anexos).
Los problemas ocasionados son: defectos en la lámina, grumos, pegotes, etc. Imposible utilizar la lámiana fabricada.

Gestiones que están realizando: devolución del material con peticion de abono de todo el pedido. Reclaman indemnización por la fabricación defectuosa y los gastos ocasionados.
Han enviado muestra del material defectuoso a Ingáncio Gregorio Corriti el 21 de septiembre.


Indemnización solicitada:

-5.418 € CORRESPONDIENTES A 1.400 ml de la lamina fabricada.
- la purga, limpieza y vaciado de la extrusora - 300€

ver mas detalles en el correo del anexo y fotos en Servicios para Objeto de SAP.",Producto,Contaminacion
400016629,"El cliente se refiere a un nuevo pedido en el que sale el material defectusoso al igual que en pedido anterior.
Adjunto correo de la reclamación con fotos efectuadas por el cliente.
La anterior reclamacion 400016614, albarán 24407729 Lote: EL-15541.    Más información y fotos en Servicios para Objeto de SAP",Producto,Propiedades
400016633,"El cliente reporta un problema de producción al usar el PA443.   Cuando produce las fórmulas de resina usan este material, el resultado es un producto turbio.  El cliente envía fotos.  Adjunto el mail y fotos en Servicios para Objetos de SAP.",Producto,Propiedades
400016636,El cliente nos informa que al intentar trabajar con el lote EH28462 se han producido geles y no pueden trabajar con dicho lote. Nos piden informar a ATD y avisarles de como proceder. Más información y fotos en Servicios para Objeto de SAP.,Producto,Contaminacion
400016641,"FAPIL 85047 INDICA QUE RECIBIO MENOS CANTIDAD DE LO INDICADO EN EL ALBARAN DEL MATERIAL PS250.
SEGUN MENCIONA EN CORREO RECIBIO ""2pls de 1250kg e 1pl de 375kg""= 2875kg
SOLICITA ABONO POR LA DIFERENCIA DE 50 KILOS NO RECIBIDOS.  Ma´s información y correos en Servicios para Objeto de SAP.",Suministro,Cantidad
400016651,El cliente nos informa que tiene en el silo retendias 75 Tm. de PE041 correspondiente a los lotes 2643102 y 2643101. El producto está contaminado y crea geles. El cliente nos propone retirar de momento solo 25 Tm. y a continuación probar el producto para ver si funciona correctamente. En caso contrario habría que retirar las 75 Tm. por contaminación.  Más información y fotos en Servicios para Objeto de SAP.,Producto,Contaminacion
400016653,"El cliente tiene problemas de laminado al laminar dos productos, el PE017 y el PP086Y1E. Inicialmente se pensó que el aviso se asociará al PP y se abrió el aviso 400016631, pero una vez hablado de nuevo con el cliente después de las primeras investigaciones, se llega a la conclusión que el problema puede estar en el PE017 y se abre este nuevo aviso.  Más información en Servicios para Objeto de SAP.",Producto,Propiedades
400016656,El cliente nos informa que en los lotes EP-0810103 y EP-0910301 se crean pelusas y hay pérdida de propiedades mecánicas. Más información en Servicios para Objeto de SAP.,Producto,Propiedades
400016657,El clinete nos indica que ha encontrado problemas de infundidos en 7 pallets del EH28431 cuyo material también se encuentra dentro del silo. Más información en Servicios para Objeto de SAP.,Producto,Propiedades
400016659,"El cliente nos informa que ha recibidos menos kilos de los indicados en el albaraán y que han sido facturados.

Nos indica igualmente que en tres de los pallets que ha recibido van por menos de 1.375 KG.

Adjunto mail del cliente en el que se encuentra el recuento realizado por él.

Se solicita ticket de pesada a planta.  Más información en Servicios para Objeto de SAP.",Suministro,Cantidad
400016666,"El cliente informa que la entrega 24412551 ha llegado con 2 sacos rotos.

En adjunto fotos, el JA dice de hacer abono por los 2 sacos.' Más información en Servicios para Objeto de SAP.",Envase,Aspecto
400016686,"El cliente informa que ha recibido el material humedo en su planta.
Los lotes son ER- 5200103 ((24421170)/ ER-5170105 ( 24421171) / ER_5280203 ( 24421181) / ER- 5170108 ( 24421182)  Más información en Servicios para Objeto de SAP",Producto,Humedad
