id,codigo_cliente,material,texto_sap,analysis_de_causas,causa_raiz,category,sub_category
400016794,83921,['PP070G2MP7'],"El cliente manifiesta que a la hora de manipular los sacos, y debido a que están muy llenos, éstos se revientan con la consecuente pérdida de material y su contaminación.

Adjunto mail del cliente y fotos en servicios para objeto de SAP.",['Posible desviación en la longitud del saco'],-1,Envase,Aspecto
400016804,10411,['PP050G2MP7'],"QD reclama puntos negros , nos informa de lo siguiente :

El cliente nos ha devuelto la partida que corresponde al lote EP 06203. Asimismo el cliente esta valorando cursarnos una reclamación económica por las horas que tiene que dedicar a revisar palo a palo para evitar remitir a Chupa Chups palos con puntos negros, lo que supondría devolverles toda la partida y posible pérdida del cliente.",['Contaminación por oxidados por definición de tanda de producto conforme de forma anticipada. Primera tanda tras PEM extrusor.'],-1,Producto,Contaminacion
400016806,82421,['PA537GC'],"RESIDUOS EN LA BOQUILLA DE LA EXTRUSORA.   'El cliente ha empezado a consumir el PA537 y se está quejando que este material está dejando residuos en la boquilla de la extrusora lo que esta implicando padas diárias para limpiar. El problema pasa fundamentalmente con el material suministrado a granel. En sacos también pasa pero tarda 4 días hasta que tengan que para para lipiar la extrusora. Comentan que con el material de la competencia no tien este tipo de problemas. A parte del problema de producción dicen que sus clientes también están reclamando los filmes porque los mismos presentan marcas.
",,-1,Producto,Contaminacion
400016809,11589,['PA420DBP'],PROBLEMAS DESPLAZ. DE LOS BORDES LAMINA     El cliente nos informa que están teniendo problemas de inestabilidad por desplazamiento de los bordes de la lámina con este lote.,['Posible cambio en la estructura molecular del polímero como consecuencia del cambio de condiciones en el reactor'],-1,Producto,Propiedades
400016834,89306,['C55210GC'],"El cliente ha evaluado la muestra previa a la descarga y  tras varias mediciones ha obtenido un valor de IOH inferior y fuera de la especificación del grado. Considera que en ésta cisterna existe un problema.
El problema es que el VOH está por debajo de la especificación-comenta cl.
La tabla siguiente muestra los controles hechos en las cisterna de Enero, donde se muestra que esta cisterna tiene algunos problemas,
el análisis ha sido realizado en dos muestras diferentes.

Adjunto correos de cliente y del gestor de ATD Poliol, en Servicios para objeto de SAP",,-1,Producto,Propiedades
400016836,90987,['PA470P7'],"EL CLIENTE SE HA QUEJADO DE TENER PROBLEMAS EN LA TRANSFORMACION DEBIDO A VOLATIBILIDAD DE CONTENIDO VA DEL 2%.                                SE ADJUNTA E-MAIL, FOTOS.  (En servicios para Objeto de SAP)",,-1,Producto,Propiedades
400016837,90987,['PA470P7'],EL CLIENTE SE HA QUEJADO DE RECIBIR DOS TIPOS DISTINTOS EN EL DISEÑO DE LOS SACOS.    MÁS INFORMACIÓN Y FOTOS EN SERVICIOS PARA OBJETO DE SAP.,,-1,Envase,Aspecto
400016838,87194,['PA430CP7'],"CLIENTE INFORMA PRESENCIA DE GELES LOTE ET-01542, TIENEN 11.500 KG BLOQUEADOS. ENVIARAN MUESTRA A ATD.     Más información y correo del cliente en Servicios para objeto de SAP.",,-1,Producto,Contaminacion
400016841,40132,['PE019P7'],"Torreplas , cliente del distribuidor Termonor ha realizado ensayos de migracion y ha detectado dos sustancias por encima del valor admisible segun el reglamento de contacto con alimentos.   Hemos solicitado más información al respecto, ya que, de momento, no hay más información en Servicios para Objeto de SAP.",,-1,Producto,Propiedades
400016846,84935,['PP044W3FP7'],"CASFIL RECIBE UN PALLET CON UN SACO MENOS (-25 KILOS).
SOLICITA QUE SE FACTURE POR LOS 24.725Kg.
ADJUNTO FOTOS DEL PALLET CON APERTURA Y CMR DONDE SE INDICA QUE RECIBEN EL MATERIAL POR 24.725 KILOS FIRMADO POR EL TRANSPORTISTA.

CASFIL INDICA QUE TICKET DE PESADA SÓLO LO HACE PARA LAS CISTERNAS. EN EL CASO DE LOS CAMIONES HACEN ANOTACIONES EN CMR Y FOTOS PARA EVIDENCIAR.",['Posible fallo en la secuencia de conformación de capas del paletizador.'],-1,Suministro,Cantidad
400016849,89780,['PP040C1EVP7'],"cliente indica problema de bombeo con el lote ek-20103 , se adjunta correo explicativo como anexo .
el cleinte enviara muestra al laboratorio.
pide substituir 3 palets + 30 sacos por materiel inadecuado.",,-1,Producto,Propiedades
400016857,12078,['PA440P7'],"SACOS ROTOS:  El cliente se queja que le hemos entregado el pedido en un estado lamentable y con 3 sacos rotos (adjunta fotos). Pide que le abonemos los 75 Kg de PA440 que le llegaron rotos.
Se queja también de que le suministramos PA440C de 2 lotes diferentes y que no les informamos nada. Indica que tiene una especificación concertada spbre el suministro de 2 lotes diferentes.
Y en el caso del PA539, modificó la cantidad el día de la carga y pidió que le enviasemos 1 pallet más pero el SAC se equivocó y añadió 1 pallet de PA440 en lugar del PA539.",,-1,Envase,Aspecto
400016859,10642,['PA444CI'],"El cliente se queja de que le enviamos el PA444CI en lugar de EVS946BP. ATD pide que le abra el aviso (mail adjunto):
""Ruego abrir aviso de calidad. Al cliente Badrinas de adhesivos le ha llegado PA444CI en lugar EVS946BP que es lo que pidió. Adjunto documentación aportada por el cliente.

Lo que le ha llegado realidad son sacas de PA444CI. El número de albarán, 24427651, se corresponde con 4 toneladas de EVS946BP lote ET-09111. Los datos analíticos de este lote no corresponden con los datos medidos por el cliente. Los datos de IF medidos por el cliente, 8 y 25 g/10min, son claramente diferentes de lo que teóricamente tenía el lote de segundas (383 g/10min) y fuera de lo que es un EVS946 (200 – 1000 g/10min). El cliente indica que de las cuatro sacas indicadas ha consumido dos a duras penas, y tiene dos sin consumir. Se le ha convencido para que las vaya consumiendo poco a poco y no incurrir en costes de devoluciones. Tiene unas 15 toneladas de producto terminado afectado.""",['Mezcla de grados de diferente IF'],-1,Suministro,Carga erronea
400016871,80619,['R25100DR'],Etiquetado erróneo.   El cliente nos informa que en la documentación aparece R2510 y el nº de lote HA24-240 pero en los bidones está puesto R4520. Quiere estar seguro que el producto es R2510 y no R4520. Aviso a Puertollano y parece ser que es un error de etiquetado. Informo al cliente.,,-1,Envase,Etiquetado
400016874,91783,['PA440P7'],Granza con diferentes tamaños.   El cliente se queja de que habitualmente recibe material con distintos tamaños de granza dentro del mismo lote. Esto les dificulta la correcta dosificación del producto a la extrusora a la hora de fabricar el hot melt. Ponen como ejemplo el lote EK-30541,,-1,Producto,Propiedades
400016882,88122,['NO PROCEDE'],"INCIDENTE BARRA ACCESO PUERTOLLANO:  MAPROL RETIRÓ MATERIAL 21/01/2016. AL MOMENTO DE SALIR DE PUERTOLLANO LA BARRA DE ACCESO ESTABA AVERIADA Y CAYÓ SOBRE LA PARTE SUPERIOR DE LA CABINA PROVOCANDO DAÑOS EN EL CRISTAL Y EN LA PALA DE PROTECCIÓN SOLAR.

MAPROL SOLICITA RESOLUCIÓN INCIDENCIA PARA PRESENTAR ADEMÁS DOCUMENTACIÓN EN SU ASEGURADORA SOBRE RECONOCIMIENTO DE LOS DAÑOS OCURRIDOS.
SE ADJUNTAN FOTOGRAFIAS Y MODELO CUMPPLIMENTADO PARA PRESENTAR AL SEGURO DEL CLIENTE(ALLIANZ).",,-1,Envase,Aspecto
400016883,10411,['PSIL210EXP1P7'],CONTAMINACION.  Impurezas al vaciar la mezcladora.      El cliente de QUIMIDROGA (CEUCABLE) se queja porque ha encontrado unas impureza al vaciar su mezcladora con el grado PSIL210 de Repsol.,['Posible insuficiencia en la limpieza/purga de la unidad antes del comienzo de la formación de la tanda que conforma el lote reclamado. '],-1,Producto,Contaminacion
400016896,91138,['PA465P7'],"ROTURA SACOS AL MANIPULARLOS.  El cliente nos informa que su almacén le ha indicado que en el momento de mover los sacos, éstos se rompen por la parte sellada de abajo. Les está causando problemas ya que el producto cae al suelo y se desperdicia. Esto le está pasando igualmente con los demás productos servidos en este albarán PA443P7 con lote HA-16532 y el PA410P7 con lotes EV-14533 y EV-15531. 
Nos indica que por favor abramos una investigación.

Mail del cliente y foto de uno de los sacos rotos en servicios para objeto de SAP.",['Fallo en la banda de soldadura de la payper 3'],-1,Envase,Aspecto
400016897,90714,['PP040G1EP7'],"EL CLIENTE REPORTA DOS QUEJAS:
1- PP040G1E entregado con letrero PP040G1EV ""Recalificado por Gestión de Calidad"". Vienen varios COA con muy diferentes índices de fluidez, etc,
Venían en los contenedores lotes revueltos y COA´s tienen una diferencia grande de fluidez de 2.63 a 3.25.
2- en algunos lotes se enviaron PP044 W3F en lugar del PP040 G1E
QUOTE DEL CLIENTE FINAL:
La resina que nos llegó en tarimas de 1,375 kgs, que NO tiene COA es la siguiente:
11 TARIMAS:  PP044-W3F-ET25401
3 TARIMAS:  PP044-W3F-ET2404
Estas 14 tarimas traen una etiqueta que dice:
PP040G1EV ""Recalificado por Gestión de Calidad"".
Nos enviaron el COA número 24304, pero tenemos estas versiones:
5 TARIMAS:  PP040-G1E-EV24304/02
10 TARIMAS: PP040-G1E-EV24304/01
Estas no traen etiqueta como las anteriores.",,-1,Producto,Propiedades
400016898,88605,['PE850BP'],"El cliente informa que ha recibido 2700kg de PE850 pero en el albarán constan 2900kg.

Les fue solicitado el cmr firmado pero se han dado cuenta a posteriori, cuando el conductor ya se habia ido.

Se trata de un cliente muy correcto.",,-1,Suministro,Cantidad
400016900,83827,['PA407P7'],Nos ha llegado esta reclamación de DB-Handel para el grado PA407 lote HB-06533 (albarán 24448962) por viscosidad fuera de especificación.,"['Caida de IF mayor de la esperada.', 'NOTA: Se realizará estudio de ajuste de condiciones con el 1º lote para confirmar la caída de IF tras desgasificación. (B.Torollo)']",-1,Producto,Propiedades
400016903,10411,['PP030G1EP7'],Abultamiento en producto final:  El cliente reclama que en la fabricacion de envases con este lote se han generado marcas y abultamientos en las botellas. Más información y foto en servicios para objeto de SAP.,,-1,Producto,Propiedades
400016905,90858,['PA440P7'],"PROBLEMAS EN PROCESABILIDAD LOTE ET-27441:

EL CLIENTE SE QUEJA DE QUE DOS DE SUS CLIENTES FINALES HAN TENIDO PROBLEMAS EN LA TRANSFORMACION DEL LOTE ET-27441 QUE HA HECHO QUE NO SE PUDIERA USAR LA CANTIDAD ENVIADA DE ESTE LOTE.
TAMBIEN PREGUNTA POR EL SIGNIFICADO DE ""T1,T2 o T3""  en los sacos se adjunta email del cliente con fotos de los sacos y del reslutado de la transformacion.
",['Generación de arrollados en elA/R'],-1,Producto,Propiedades
400016906,82421,['PP044W3FP7'],"Material mal cortado "" Rosarios""  El cliente al utilizar el lote ER-26202 de PP044W3F ha tenido que parar la línea de producción por problemas de suministro del material a la extrusora. Se ha detectado presencia de ""rosarios"" en las tolvas de los doseadores que impedían la entrada del material. Una parada de una línea de BOPP que consume unas 2 tons/hora y el posterior arranque produce muchissimo desperdicio y perjuicio. El cliente informa  que tiene en stock 45 ton de este material
Más información y fotos en Servicios para Objeto de SAP.
","['Mal corte en el extrusor TP-9 durante la formación de la tanda debido a posible desgaste en las cuchillas, así como a la superficie irregular de la placa del TP-9']",-1,Producto,Propiedades
400016907,89306,['C55210GC'],"Cliente ha recibido una cisterna de Alcupol C-5521 con problemas en el IOH.
Han analizado dos muestras distintas y el IOH obtenido ha sido 53,4 y 53,0 (valores promedios para 3 análisis). El IOH en vuestro CoA es 54,4.
Para nuestra información, este batch es el mismo que la cisterna recibida el día 26/02 ( AC : 400016834) . En ese caso, nuestro control de calidad ha medido 54,2.","['Antes de la carga del C5521, no se barrió la linea con nitrógeno para eliminar el liquido de la carga anterior de C4811. ']",-1,Producto,Propiedades
400016908,89080,['PA446P7'],"PA446P7 8.250 KG ET-27531.
y también se cargó el  26.02.16,  el  lote ET-27531 con el ALB  24453752 (13996364, 3.825 kgs).
Los diferentes pedidos de devolución son: 13997351 y  13997369
El cliente nos informa que no puede usar el lote ET-27531  por estar fuera de su especificación. Esa información llegó el  29.02, cuando había cargado el  26.02 el segundo camión.
hemos inforamdo al cliente que iba a recibir el lote fuera  de la especificación y que se recuperarán con las  primeras  8 t.
ATD indica que Henkel tiene especiifcación  diferente para sus plantas de Alemania y la de Francia.
",,-1,Producto,Propiedades
400016911,87194,['PA430CGC'],"El cliente se queja de que ha presencia de geles en el lote HA1947101. Nos indica que también podría estar afectado el lote EV-1547102, y por este motivo nos pide que se inluya en la investigación.
Más información en ""estado de cosas"", para ver mails del cliente.",['Producto no separado con mala calidad de película'],-1,Producto,Contaminacion
400016912,89306,['C55210GC'],"El cliente informa que la cisterna que le ha llegado no cumple los parametros del IOH que ha quedado en 53,0 y 52,9.

* Anexo e-mail de ATD con respuesta al cliente en servicios para objeto de SAP.   COMENTARIOS ENRIQUE DOMINGUEZ RAMOS: En la cisterna devuelta la semana pasada, se confirmaron los datos de IOH. Muestra por la parte superior:  53,5. Muestra por la parte inferior: 53,3. Frente a las mediciones efectuadas por vosotros (53,4-53,0) y lo evaluado por nosotros en el COA (54,4)
Por tanto consideramos que el problema era como consecuencia de la carga del transporte.

Para la carga de esta cisterna de hoy, la decisión ha sido tomada después de re-evaluar de nuevo el tanque. Estábamos en niveles de bajo stock, y tras homogenizar el tanque, se procedió a tomar una muestra, y el dato de esta muestra resulta ser: 54,3

Está claro que fue una decisión incorrecta. Pero tomada con la idea de poder suministrar producto en tiempo.

Tendremos que evaluar las acciones efectuadas en estas reclamaciones, pues lo que queda claro, que no han sido eficientes.
","['Contaminación del poliol por cruce de otros grados durante la carga de la cisterna, por no haber barrido adecuadamente la linea de carga.', ' ']",-1,Producto,Propiedades
